    0.000000, -1722.721747, -1805.183965, -1712.530398, -1712.530396,   102.000000,   146.000000,    -0.000001,    -0.000001,    11.823188,    -0.000000,    -0.000000,    10.608317,    -0.000001,    -0.000001,    12.671934,     1.356332,   105.502866, 82106.392669,    -0.000000,    -0.000000,    -0.000001, -1945849.674872, 238809293.582204,    18.768588,     0.000000,     0.000000,    -0.000670,    -0.000670,     0.000663,     0.000025,     0.000000,     0.000000,    -0.831900,    102.333422, 11609150.316083, -11608977.316083,    30.946353
    1.199560, -1722.703623, -1805.007907, -1712.334807, -1712.334805,   102.000000,   146.000000,    -0.000001,    -0.000001,    11.823187,    -0.000000,    -0.000000,    10.611729,    -0.000001,    -0.000001,    12.669548,     1.355228,   105.310167, 81646.435202,     0.000000,     0.000000,    -0.000001, -1929522.858699, 236141351.632473,    18.669004,     0.000000,     0.000000,    -0.000668,    -0.000668,     0.000672,     0.000026,     0.000000,     0.000000,    -0.830847,    103.168326,   220.245633,   -47.245633,    30.803164
    2.399119, -1722.661602, -1804.866330, -1712.460263, -1712.460260,   102.000000,   146.000000,    -0.000001,    -0.000001,    11.823186,    -0.000000,    -0.000000,    10.615137,    -0.000001,    -0.000001,    12.667165,     1.354118,   105.122435, 81188.261404,     0.000000,     0.000000,    -0.000001, -1913305.157828, 233498746.734339,    18.569717,     0.000000,     0.000000,    -0.000665,    -0.000665,     0.000669,     0.000027,     0.000000,     0.000000,    -0.829799,    104.009964,   220.647069,   -47.647069,    30.660222
    3.598679, -1722.627324, -1804.737698, -1712.506875, -1712.506872,   102.000000,   146.000000,    -0.000001,    -0.000001,    11.823184,    -0.000000,    -0.000000,    10.618541,    -0.000001,    -0.000001,    12.664784,     1.353000,   104.942750, 80731.841172,     0.000000,     0.000000,    -0.000000, -1897194.681113, 230880978.296905,    18.470726,    -0.000000,     0.000000,    -0.000663,    -0.000663,     0.000665,     0.000028,     0.000000,     0.000000,    -0.828619,    104.857927,   220.939569,   -47.939569,    30.517582
    4.798238, -1722.615793, -1804.594472, -1712.584063, -1712.584060,   102.000000,   146.000000,    -0.000001,    -0.000001,    11.823183,    -0.000000,    -0.000000,    10.621941,    -0.000001,    -0.000001,    12.662406,     1.351874,   104.761757, 80277.107484,     0.000000,     0.000000,     0.000001, -1881188.396977, 228287388.673397,    18.372022,     0.000000,     0.000000,    -0.000661,    -0.000661,     0.000662,     0.000029,     0.000000,     0.000000,    -0.827242,    105.713449,   221.423213,   -48.423213,    30.375154
    5.997798, -1722.617008, -1804.430089, -1712.628161, -1712.628159,   102.000000,   146.000000,    -0.000001,    -0.000001,    11.823181,    -0.000000,    -0.000000,    10.625338,    -0.000001,    -0.000001,    12.660031,     1.350741,   104.572068, 79824.027473,     0.000000,     0.000000,     0.000002, -1865284.670668, 225717611.042214,    18.273604,     0.000000,     0.000000,    -0.000660,    -0.000660,     0.000660,     0.000029,     0.000000,     0.000000,    -0.825776,    106.577448,   222.104137,   -49.104137,    30.232848
    7.197357, -1722.618506, -1804.249420, -1712.578608, -1712.578605,   102.000000,   146.000000,    -0.000001,    -0.000001,    11.823179,    -0.000000,    -0.000000,    10.628730,    -0.000001,    -0.000001,    12.657658,     1.349600,   104.374078, 79372.610161,     0.000000,     0.000000,     0.000003, -1849483.302556, 223171522.707519,    18.175480,     0.000000,     0.000000,    -0.000656,    -0.000656,     0.000657,     0.000030,     0.000000,     0.000000,    -0.824388,    107.449238,   222.768767,   -49.768767,    30.090677
    8.396917, -1722.617980, -1804.054021, -1712.337569, -1712.337567,   102.000000,   146.000000,    -0.000001,    -0.000001,    11.823178,    -0.000000,    -0.000000,    10.632120,    -0.000001,    -0.000001,    12.655287,     1.348451,   104.168346, 78922.875312,     0.000000,     0.000000,     0.000004, -1833784.419507, 220649037.358296,    18.077662,    -0.000000,     0.000000,    -0.000650,    -0.000650,     0.000655,     0.000030,     0.000000,     0.000000,    -0.823204,    108.327194,   223.250651,   -50.250651,    29.948732
    9.596477, -1722.619308, -1803.849556, -1712.378282, -1712.378280,   102.000000,   146.000000,    -0.000001,    -0.000001,    11.823177,    -0.000000,    -0.000000,    10.635507,    -0.000001,    -0.000001,    12.652919,     1.347295,   103.952749, 78474.844147,     0.000000,     0.000000,     0.000004, -1818188.346984, 218150107.727763,    17.980162,     0.000000,     0.000000,    -0.000646,    -0.000646,     0.000653,     0.000031,     0.000000,     0.000000,    -0.822296,    109.210370,   223.580913,   -50.580913,    29.807090
   10.796036, -1722.622538, -1803.646569, -1712.048282, -1712.048279,   102.000000,   146.000000,    -0.000001,    -0.000001,    11.823176,    -0.000000,    -0.000000,    10.638892,    -0.000001,    -0.000001,    12.650553,     1.346132,   103.726387, 78028.549860,     0.000000,     0.000000,     0.000003, -1802696.009419, 215674799.396293,    17.882995,    -0.000000,     0.000000,    -0.000643,    -0.000643,     0.000650,     0.000031,     0.000000,     0.000000,    -0.821692,    110.099166,   223.897276,   -50.897276,    29.665762
   11.995596, -1722.623554, -1803.448421, -1711.908268, -1711.908266,   102.000000,   146.000000,    -0.000001,    -0.000001,    11.823176,    -0.000000,    -0.000000,    10.642273,    -0.000001,    -0.000001,    12.648190,     1.344961,   103.490711, 77584.032133,     0.000000,     0.000000,     0.000001, -1787308.551694, 213223207.445334,    17.786179,    -0.000000,     0.000000,    -0.000641,    -0.000641,     0.000648,     0.000032,     0.000000,     0.000000,    -0.821354,    110.994408,   224.260043,   -51.260043,    29.524730
   13.195155, -1722.621589, -1803.252866, -1711.899527, -1711.899525,   102.000000,   146.000000,    -0.000001,    -0.000001,    11.823174,    -0.000000,    -0.000000,    10.645650,    -0.000001,    -0.000001,    12.645828,     1.343784,   103.247938, 77141.317566,     0.000000,     0.000000,    -0.000001, -1772026.563663, 210795325.336345,    17.689727,    -0.000000,     0.000000,    -0.000636,    -0.000636,     0.000646,     0.000032,     0.000000,     0.000000,    -0.821196,    111.896020,   224.590106,   -51.590106,    29.384013
   14.394715, -1722.620542, -1803.058296, -1712.012114, -1712.012112,   102.000000,   146.000000,    -0.000001,    -0.000001,    11.823172,    -0.000000,    -0.000000,    10.649023,    -0.000001,    -0.000001,    12.643468,     1.342600,   103.000667, 76700.413340,     0.000000,     0.000000,    -0.000003, -1756849.994767, 208391057.179308,    17.593650,     0.000000,     0.000000,    -0.000629,    -0.000629,     0.000644,     0.000033,     0.000000,     0.000000,    -0.821117,    112.802838,   224.781509,   -51.781509,    29.243680
