       11.995596,      -1770.8173,             102,             154,  -5.1552958e-07,  -5.1552958e-07,       10.880677,  -2.7101389e-07,   -2.710139e-07,       10.591476,  -6.7748153e-07,  -6.7748153e-07,       11.072225,       1.3695472,       130.23127,      -1770.9724,       89817.238,      -1905072.6,   2.2463535e+08,   5.3461747e-06,   0.00059265424,   3.9511785e-06
       23.991191,      -1770.8028,             102,             154,  -5.8882083e-07,  -5.8882083e-07,       10.880655,  -3.2288254e-07,  -3.2288254e-07,       10.600075,  -7.6496178e-07,  -7.6496177e-07,       11.066493,       1.3580917,       127.86835,      -1770.9724,       84568.441,      -1740463.9,   1.9913758e+08,   5.3772003e-06,   0.00059866284,   6.9351968e-06
       35.986787,      -1770.8233,             102,             154,  -9.7817752e-07,  -9.7817752e-07,        10.88064,  -6.8127637e-07,  -6.8127637e-07,       10.608763,  -1.1748263e-06,  -1.1748263e-06,       11.060715,       1.3458408,       125.50575,      -1770.9724,       79527.166,      -1587109.8,   1.7610332e+08,   5.4179539e-06,    0.0006069717,   3.5964093e-05
       47.982383,      -1770.7788,             102,             154,   -1.750742e-06,   -1.750742e-06,       10.880642,  -1.4234633e-06,  -1.4234633e-06,       10.617444,   -1.967511e-06,   -1.967511e-06,       11.054969,       1.3327572,       123.05734,      -1770.9724,       74691.145,      -1444583.8,   1.5535768e+08,   5.4918406e-06,   0.00061961644,   0.00013818911
       59.977978,      -1770.7767,             102,             154,  -3.4479397e-06,  -3.4479397e-06,       10.880666,  -2.9455685e-06,  -2.9455685e-06,       10.625944,   -3.780679e-06,  -3.7806791e-06,       11.049379,       1.3188325,       120.55834,      -1770.9724,       70056.113,      -1312334.8,   1.3670939e+08,   5.5208044e-06,   0.00062627352,   0.00038377545
       71.973574,      -1770.7707,             102,             154,  -6.6065587e-06,  -6.6065587e-06,       10.880704,   -5.943545e-06,   -5.943545e-06,       10.634197,  -7.0456977e-06,  -7.0456977e-06,       11.043975,       1.3040292,       117.87327,      -1770.9724,       65618.469,      -1189856.9,   1.1999152e+08,   5.5077779e-06,   0.00062183092,   0.00073076629
        83.96917,      -1770.7394,             102,             154,  -1.2656367e-05,  -1.2656367e-05,       10.880802,   -1.187827e-05,   -1.187827e-05,       10.642441,  -1.3171729e-05,  -1.3171729e-05,       11.038677,       1.2882496,       115.02633,      -1770.9724,       61376.258,      -1076645.1,   1.0504431e+08,   5.4733941e-06,   0.00061298592,   0.00093620691
       95.964765,      -1770.7611,             102,             154,  -2.2139665e-05,  -2.2139665e-05,        10.88102,  -2.1679479e-05,  -2.1679479e-05,       10.650966,  -2.2444463e-05,  -2.2444463e-05,       11.033392,       1.2713864,       112.00717,      -1770.9724,       57328.254,       -972196.9,        91716063,   5.4606256e-06,   0.00060632453,    0.0010235862
       107.96036,      -1770.7294,             102,             154,  -3.4258078e-05,  -3.4258078e-05,       10.881449,  -3.4983324e-05,  -3.4983324e-05,       10.659864,   -3.377772e-05,   -3.377772e-05,       11.028214,       1.2533855,       108.76476,      -1770.9724,       53473.638,      -876066.84,        79870877,   5.4455437e-06,   0.00060573701,    0.0010322402
       119.95596,      -1770.7337,             102,             154,  -4.8424338e-05,  -4.8424338e-05,       10.882127,  -5.1171159e-05,  -5.1171159e-05,       10.669009,  -4.6605015e-05,  -4.6605015e-05,       11.023283,       1.2342494,       105.42504,      -1770.9724,       49810.239,      -787761.54,        69365589,   5.4136788e-06,   0.00060719078,    0.0011984448
       131.95155,      -1770.7473,             102,             154,  -6.3437467e-05,  -6.3437467e-05,       10.883019,  -6.8499442e-05,  -6.8499442e-05,       10.678101,  -6.0084731e-05,  -6.0084731e-05,       11.018744,       1.2139832,       101.89457,      -1770.9724,       46333.437,      -706809.16,        60069059,   5.3496452e-06,   0.00060476662,    0.0016467668
       143.94715,      -1770.7132,             102,             154,  -7.8934421e-05,  -7.8934421e-05,       10.883976,  -8.5714267e-05,  -8.5714267e-05,       10.686762,  -7.4443874e-05,  -7.4443874e-05,       11.014599,       1.1925653,        98.20124,      -1770.9724,       43040.282,      -632865.18,        51873944,   5.2800903e-06,   0.00060184844,    0.0022030017
       155.94274,       -1770.729,             102,             154,  -9.4126479e-05,  -9.4126479e-05,       10.884857,  -0.00010367297,  -0.00010367297,       10.694983,  -8.7803478e-05,  -8.7803478e-05,       11.010618,       1.1699494,        94.31421,      -1770.9724,       39926.739,      -565576.19,        44681653,   5.2461124e-06,   0.00060335909,    0.0030095173
       167.93834,       -1770.672,             102,             154,  -0.00011053991,  -0.00011053991,       10.885654,  -0.00012225947,  -0.00012225947,       10.703048,   -0.0001027776,   -0.0001027776,         11.0066,       1.1460999,       90.188809,      -1770.9724,       36990.876,      -504623.52,        38406133,   5.2314649e-06,   0.00061285101,    0.0034653834
       179.93394,      -1770.7247,             102,             154,  -0.00012804842,  -0.00012804842,       10.886451,  -0.00014020123,  -0.00014020123,        10.71137,  -0.00011999915,  -0.00011999915,       11.002413,       1.1209968,       85.811921,      -1770.9724,       34230.521,      -449531.53,        32944030,   5.2206257e-06,   0.00062137734,    0.0037476655
       191.92953,      -1770.7052,             102,             154,  -0.00014245363,  -0.00014245363,       10.887283,  -0.00015733994,  -0.00015733994,       10.719923,  -0.00013259387,  -0.00013259387,       10.998132,       1.0946652,       81.179335,      -1770.9724,       31645.072,      -399924.77,        28216087,   5.2204672e-06,   0.00062947412,    0.0034996422
